id,clean_title,stemmed_body,category
64101,hoaks tautan pendaftaran lowongan kerja alfamidi,jelas edar media sosial tiktok unggah video serta narasi lowong kerja crew store alfamidi fakta tahu taut sebut arah halaman curiga isi formulir digital minta isi data pribadi nama alamat nomor telegram kemudian masuk kata kunci daftar lowong kerja alfamidi mesin cari google hasil telusur arah unggah video akun instagram alfamidikarirpalu tentang tutorial lamar website alfamidi unggah september lowong kerja alfamidi akses lalu situs alfakariralfamidikucom link counter,Klarifikasi Hoaks
64100,hoaks pigai sebut penculikan wni oleh militer israel adalah risiko,jelas edar buah unggah video media sosial facebook siar narasi catut nyata menteri hak asasi manusia natalius pigai sebut culi wni tentara israel risiko fakta klaim narasi catut nyata pigai sebut culi wni tentara israel risiko rupa hoaks lansir kompascom temu lapor resmi maupun berita kredibel catut nyata pigai sebut culi wni tentara israel risiko pihak jelas kerja sama menteri luar negeri kemlu manfaat jalur lembaga pbb pasti lindung wni culik link counter,Klarifikasi Hoaks
64099,hoaks dokumen penolakan warga palestina masuk indonesia dari imigrasi,jelas edar buah foto media sosial x twitter klaim ada terbit surat dinas menteri imigrasi ri tolak warga negara palestina masuk indonesia serta tangkap layar dokumen kop tanggal september fakta klaim sebut benar lansir tempoco laku telusur guna mesin cari google masuk kata kunci dokumen tolak warga palestina masuk indonesia imigrasi hasil ada berita media kredibel nyata menteri imigrasi masyarakat terbit nota dinas edar publik lalu situs resmi menteri imigrasi masyarakat kemenimipas kemenimipasgoid laku banding versi asli temu beda sangat colok format yang asli sesuai atur nota dinas sarana komunikasi komunikasi internal antarpejabat tidak bubuh cap dinas tembus laku lingkung unit kerja internal wajib cantum jumlah lampir menteri imipas agus andrianto tegas dokumen itu palsu tanya asli surat larang tanggal september sebut instansi tetap terbit visa warga negara palestina link counter,Klarifikasi Hoaks
64098,hoaks presiden prabowo bolehkan israel uji coba rudal ke wilayah indonesia,jelas edar buah unggah media sosial facebook klaim presiden republik indonesia prabowo subianto boleh israel uji coba rudal wilayah indonesia fakta klaim sebut benar lansir kompascom temu informasi valid benar informasi sebut foto asli unggah momen presiden prabowo pidato rapat paripurna dpr ri mei kutip kanal youtube tv parlemen rapat sebut presiden prabowo pidato sampai beberapa seperti target tumbuh ekonomi nilai tukar rupiah lemah presiden prabowo singgung lambat proses izin usaha indonesia panjang video tidak temu nyata prabowo sebut israel laku uji coba rudal wilayah indonesia link counter,Klarifikasi Hoaks
64047,hoaks informasi lelang iphone terbaru dari pt pegadaian,jelas edar buah unggah media sosial facebook isi informasi kena lelang mengatasnamakan pt gadai barang tawar ponsel iphone baru fakta lansir kompascom informasi lelang iphone baru bukan asal laman resmi pt gadai ada tanda centang biru tanda verifikasi lalu akun instagram resmi pegadaianid pt gadai tegas pernah selenggara lelang online lalu media sosial marketplace maupun pesan pribadi seluruh proses lelang resmi gadai laku langsung buka outlet gadai sesuai tentu laku pt gadai imbau masyarakat waspada tipu lelang online mengatasnamakan usaha link counter,Klarifikasi Hoaks
64046,hoaks indonesia hentikan penggunaan dolar as dan ganti ke yuan cina,jelas edar buah unggah video media sosial facebook klaim indonesia henti guna dolar amerika serikat menteri uang ri purbaya yudhi sadewa klaim pindah guna yuan cina terbit panda bond kuat rupiah fakta klaim indonesia ganti guna dollar as yuan hoaks lansir tirtoid temu lapor resmi maupun berita kredibel nyata indonesia henti guna dolar as ganti sepenuh yuan cina bank indonesia bi tegas transaksi internasional indonesia dominasi dolar as menteri uang ri purbaya yudhi sadewa jelas terbit panda bond bukan ganti dolar yuan rupa strategi diversifikasi biaya anggar dapat belanja negara apbn tidak gantung satu sumber tentu link counter,Klarifikasi Hoaks
64045,hoaks pendeta norman ambarita umumkan bantuan dap australia,jelas edar buah unggah media sosial facebook klaim pendeta norman ambarita umum program bantu langsung direct aid program dap australia umat kristen indonesia fakta klaim sebut benar lansir kompascom tidak temu informasi valid benar informasi sebut tahu ia pernah ban narasi bantu dap catut nama lalu facebook november ecek asli video guna hive moderation hasil tunjuk video sebut rupa hasil rekayasa cerdas buat probabilitas persen link counter,Klarifikasi Hoaks
64037,hoaks video sherly tjoanda bagikan bantuan modal di facebook,jelas edar buah unggah video media sosial facebook tampil gubernur malu utara sherly tjoanda laos bagi bantu modal lalu facebook fakta video gubernur malu utara sherly tjoanda laos bagi bantu modal lalu facebook tidak benar lansir kompascom telusur video sebut rupa hasil manipulasi suara sherly tjoanda laos video sebut rupa hasil buat artificial intelligence ai generatif probabilitas capai persen foto pakai sumber artikel ternatetribunnewscom judul warganet puji sherly laos nyata jago selam laut lepas kece badai ibu gubernur link counter,Klarifikasi Hoaks
64036,hoaks purbaya beri bantuan orang tercepat lewat video,jelas edar buah unggah video media sosial tiktok klaim menteri uang ri purbaya yudhi sadewa sedang cari ratus orang cepat beri bantu cara memviralkan video tekan seluruh tombol video edar fakta klaim unggah video menteri uang ri purbaya yudhi sadewa cari ratus orang cepat beri bantu dana tekan tombol video hoaks lansir tirtoid audio video edar indikasi kuat rupa hasil rekayasa teknologi cerdas buat artificial intelligence ai jabat kelola informasi dokumentasi menteri uang laman resmi nyata klaim video edar sebut benar masyarakat harap waspada sebar berita bohong mengatasnamakan menteri uang purbaya yudhi sadewa link counter,Klarifikasi Hoaks
64035,hoaks mati listrik di pulau sumatra akibat serangan monyet,jelas edar buah gambar media sosial facebook klaim ada kawan monyet panjat gantung buah tiang listrik kait jadi sebab madam listrik pulau sumatra fakta unggah sebut tidak benar lansir kompascom laku kece guna google lens hasil arah unggah akun instagram gobsd tayang oktober unggah video lihat kawan monyet lintas atap rumah warga panjat tiang listrik kabel peristiwa video sebut jadi lurah rawa buntu camat serpong kota tangerang selatan provinsi banten itu kutip berita kompascom judul bareskrim ungkap duga sebab kabel transmisi putus picu blackout sumatera tahu bareskrim polri ungkap duga sebab putus kabel transmisi listrik picu madam listrik blackout massal bagi besar wilayah pulau sumatra wakil kepala bareskrim polri irjen nunung syaifuddin ganggu sebut sebab sistem transmisi keluar interkoneksi listrik pulau sumatra hingga picu ketidakstabilan frekuensi tegang listrik akibat bangkit listrik alami trip beranta sebab blackout massal provinsi aceh sumatra utara sumatra barat riau jambi bagi sumatra selatan link counter,Klarifikasi Hoaks
64034,hoaks mobil di atas cc dilarang beli pertalite per juni,jelas edar buah unggah video media sosial narasi mobil mesin atas cc lagi boleh beli pertalite mulai juni unggah sebut edar mei fakta unggah sebut benar lansir kompascom corporate secretary pertamina patra niaga roberth mv dumatubun tegas informasi kena daftar merek kendara tentu sebut boleh beli pertalite mulai juni pasti benar tidak rencana atau arah perintah regulator roberth mv dumatubun jelas bijak sektor energi sepenuh rupa wenang perintah akan putus lalu proses kaji terap sampai saat ini belum ada atur resmi larang kendara kapasitas mesin tentu beli pertalite spbu masyarakat imbau tidak mudah percaya maupun menyebarluaskan informasi belum verifikasi link counter,Klarifikasi Hoaks
64033,hoaks bantuan alat dapur dari presiden prabowo wapres gibran,jelas edar unggah foto media sosial facebook tampil foto presiden prabowo wakil presiden wapres gibran klaim bagi bantu alat dapur fakta klaim sebut tidak benar lansir kompascom narasi sebut pasti hoaks foto guna unggah pasti hasil rekayasa bas artificial intelligence ai hasil uji guna sight engine lihat probabilitas konten ai generatif besar persen hasil uji truthscan lihat hasil persen link counter,Klarifikasi Hoaks
64032,hoaks tautan rekrutmen raharja energi cepu,jelas edar media sosial tiktok buah unggah isi narasi we are hiring pt raharja energi cepu fakta laku telusur akses taut tulis bio akun tiktok tahu taut arah laman google form minta isi data pribadi hingga unggah daftar riwayat hidup curriculum vitae cv kemudian masuk kata kunci rekrutmen pt raharja energi cepu mesin cari google hasil temu umum akun instagram linkedin resmi pt raharja energi cepu ratu ratutbk pt rahaja energi cepu tbk tahu pt raharja energi cepu milik akun tiktok semua informasi rekrutmen valid sampai lalu linkedin laman reccoid link counter,Klarifikasi Hoaks
64031,hoaks presiden prabowo ancam mundur jika mbg dihentikan,jelas edar unggah media sosial facebook tampil foto presiden prabowo subianto klaim narasi presiden prabowo undur diri jabat apabila program makan gizi gratis mbg henti fakta klaim sebut benar lansir kompascom laku telusur guna mesin cari google masuk kata kunci presiden prabowo ancam mundur makan gizi gratis mbg henti hasil tidak temu berita media kredibel soal ancam presiden prabowo mundur jabat presiden bila program mbg henti kutip videotribunnewscom judul aku mbg banyak masalah presiden prabowo ancam copot oknum petinggi tak bertanggungjawab berita sebut presiden prabowo singgung soal mbg resmi koperasi desakelurahan merah putih kabupaten nganjuk provinsi jawa timur presiden prabowo ancam pecat pihakpihak lalai tidak bertanggungjawab masuk unsur pimpin kait masalah mbg adapun presiden prabowo memang pernah nyata depan jumlah pimpin media ia siap taruh pimpin pasti mbg tetap jalan nyata itu sampai konteks elektoral potensi suara presiden prabowo pilih presiden bukan ancam mundur jabat link counter,Klarifikasi Hoaks
64023,hoaks tautan untuk klaim bantuan alat pertanian swasembada pangan,jelas edar buah unggah media sosial facebook isi taut narasi menteri tani sebut ada program cepat swasembada pangan bagi bantu alatalat tani informasi sebut unggah mei fakta klaim unggah sebut tidak benar lansir kompascom akun facebook sebut bukan akun resmi menteri tani tidak milik tanda centang biru tidak verifikasi taut bagi sebut rupa modus curi data pribadi phishing minta unjung masuk nama lengkap nomor telegram direktorat jenderal prasarana sarana tani menteri tani sebut aju bantu alat mesin tani aju online lalu eproposal sesuai tan nomor tahun link counter,Klarifikasi Hoaks
64022,hoaks taspen bakal hapus utang pensiunan pns,jelas edar unggah video media sosial facebook isi narasi klaim utang pensiun pns segera hapus pt taspen unggah sebut sebut ada kabar baik pensiun aparatur sipil negara perintah taspen klaim tengah siap bijak hapus seluruh utang pensiun narasi kemudian ramai bagi muncul harap kalang pensiun kait mungkin bebas cicil pinjam fakta klaim sebut benar lansir turnbackhoaxid temu informasi resmi maupun berita kredibel nyata pt taspen hapus seluruh utang pensiun pns informasi benar perintah jalan program ringan cicil utang bank pensiun pns turun bunga hapus denda lambat bayar bukan hapus total utang itu pt taspen tegas kelola kredit pinjam pensiun rupa wenang bank maupun lembaga uang tempat pensiun pinjam dana taspen tidak milik wenang hapus utang sebut link counter,Klarifikasi Hoaks
64021,hoaks who anjurkan konsumsi ivermectin tiap hari untuk cegah hantavirus,jelas edar unggah media sosial facebook risi narasi konsumsi obat ivermectin tiap hari hindar hantavirus who fakta dialnsir turnbackhoaxid laku telusur unjung situs resmi who whoint who pernah unggah nyata ivermectin cegah tular hantavirus lansir artikel who bahas hantavirus jelas saat belum obat vitamin tentu sudah bukti klinis cegah tular hantavirus jauh who jelas cegah utama hantavirus laku hindar kontak tikus urin kotor lingkung kontaminasi tikus who pernah saran obat ivermectin cegah hantavirus itu ivermectin obat keras tidak konsumsi sembarang tiap hari link counter,Klarifikasi Hoaks
64020,hoaks menkeu purbaya beri dana bantuan jelang idul adha,jelas edar buah unggah video media sosial facebook klaim menteri uang menkeu purbaya yudhi sadewa beri dana bantu jelang hari raya idul adha fakta klaim sebut benar lansir kompascom tidak temu informasi valid benar isu sebut periksa asli video guna hive moderation hasil tahu video sebut hasil rekayasa artificial intelligence ai probabilitas persen link counter,Klarifikasi Hoaks
64019,hoaks amerika marah presiden prabowo segel selat malaka,jelas edar buah unggah media sosial klaim presiden ri prabowo subianto segel selat malaka picu marah amerika serikat bangkrut singapura malaysia fakta klaim presiden prabowo subianto segel selat malaka picu marah amerika serikat bangkrut singapura malaysia hoaks lansir tirtoid video edar buat satu bagai cuplik konteks beda presiden prabowo subianto sendiri pernah kata tutup selat malaka selat malaka rupa selat internasional atur hukum laut internasional unclos tiap kapal milik hak lintas hambat right of transit passage hingga kini aktivitas layar selat malaka pantau jalan normal ada ganggu maupun tutup otoritas indonesiay link counter,Klarifikasi Hoaks
64018,hoaks zulhas minta tambah anggaran koperasi desa rp t dari apbn,jelas edar media tiktok lihat foto ketua satgas bentuk koperasi desa kopdes merah putih sekaligus menteri koordinator menko bidang pangan indonesia zulkifli hasan zulhas sedang laku konferensi pers salam jumlah orang unggah sebut serta narasi zulkifli mintak tambah anggar kopdes besar triliun apbn perintah usul naik pajak fakta laku telusur pasu kata kunci zulkifli hasan minta tambah anggar koperasi desa rp triliun apbn hasil temu informasi kredibel benar klaim fakta menko bidang pangan zulkifli hasan zulhas minta tambah anggar rp miliar kemenko bidang pangan tambah anggar perlu ingat proses diri operasionalisasi koperasi desakelurahan merah putih perlu pantau langsung lapang link counter,Klarifikasi Hoaks
64017,hoaks tautan pendaftaran lowongan kerja alfamart tahun,jelas edar buah unggah media sosial facebook klaim ada taut daftar lowong kerja alfamart tahun fakta klaim sebut tidak benar lansir turnbackhoaxid tahu taut arah halaman isi formulir digital minta isi data pribadi nama alamat nomor telegram unggah akun instagram resmi alfamart alfakarirofficial oktober usaha tekan semua informasi lowong kerja bisa akses lalu laman resmi alfakariralfamartcoid akun instagram resmi alfakarirofficial link counter,Klarifikasi Hoaks
64013,hoaks tautan untuk klaim bantuan bibit ikan ternak ayam sapi dan kambing,jelas edar buah unggah media sosial upa taut akses program bantu terna perintah periode bantu liput salur benih ayam ikan sapi kambing modal usaha pakan ternak fakta klaim upa taut akses program bantu terna perintah periode hoaks lansir kompascom laman sebut bukan laman resmi perintah tidak afiliasi program bantu instansi mana taut indikasi modus curi data pribadi direktorat jenderal terna sehat hewan ditjen pkh menteri tani keluar imbau soal tipu kedok bantu hewan ternak link counter,Klarifikasi Hoaks
64012,hoaks tautan pendaftaran rekrutmen pt epson,jelas edar buah unggah media sosial tiktok isi taut daftar rekrutmen klaim pt epson indonesia periode fakta klaim sebut tidak benar lansir turnbackhoaxid taut arah halaman curiga minta isi data pribadi nama alamat nomor telegram masuk kata kunci daftar pt epson mesin cari google hasil arah berita tribunnewscom judul lowong kerja bekas pt indonesia epson industry butuh operator produksi daftar lowong kerja pt epson laku online lalu karirhubkemnakergoid lamar wajib laku registrasi lebih lalu laman sebut kirim berkas link counter,Klarifikasi Hoaks
64011,hoaks tautan pendaftaran lowongan kerja indomaret tahun,jelas edar buah unggah media sosial facebook klaim ada taut daftar lowong kerja indomaret fakta klaim sebut tidak benar lansir turnbackhoaxid tahu taut bagi unggah sebut arah halaman isi formulir digital minta isi data pribadi nama alamat nomor telegram unggah akun instagram resmi indomaret careeridmgroup oktober usaha tekan semua informasi lowong kerja bisa akses lalu laman resmi careerindomaretgroupcom akun instagram careeridmgroup link counter,Klarifikasi Hoaks
64008,hoaks pemerintah kota tangerang selatan akan legalkan miras,jelas edar unggah media sosial instagram isi narasi klaim perintah kota pemkot tangerang selatan legal minum keras tingkat dapat asli daerah pad fakta klaim sebut tidak benar lansir tirtoid pemkot tangsel ban klaim sebut justru dukung operasi tertib umum minum alkohol wilayah kota tangerang selatan bentuk komitmen jaga tertib umum ketentraman masyarakat lindung generasi muda dampak negatif alkohol kota tangerang selatan komitmen penuh jaga wilayah bersih edar minum alkohol larang edar alkohol sebut tegas atur hukum perda nomor tahun tertib umum ketentraman masyarakat link counter,Klarifikasi Hoaks
64007,hoaks video dedi mulyadi beri bantuan rp juta untuk tki,jelas edar unggah video media sosial facebook klaim gubernur jawa barat dedi mulyadi beri dana bantu nila rp juta para tenaga kerja indonesia tki unggah sebut edar media sosial mei fakta unggah video sebut benar lansir kompascom laku kece akun resmi media sosial instagram dedi mulyadi dedimulyadi tidak temu unggah kena beri bantu tki nila rp juta video edar sebut rupa hasil manipulasi hasil artificial intelligence ai probabilitas persen video sebut identik video akun tiktok dedi mulyadi dedimulyadiofficial video asli dedi mulyadi sampai masalah tunda bayar gagal bayar nila rp miliar pemprov jawa barat nila rp miliar tidak nyata janji bantu nila rp juta para tki link counter,Klarifikasi Hoaks
